CSV Data,0.00sec - 478.55sec
DATASET,F055
VERSION,1
SERIES,CH_1,CH_2,CH_3,CH_4
5113,0,0.564,628.4,202.951
5114,0,0.568,628.6,202.951
5115,0,0.564,628.8,202.951
5116,0,0.564,629,202.398
5117,0,0.564,629,202.951
5118,0,0.568,629.2,202.951
5119,-0.004,0.568,629.4,202.951
5120,0,0.568,629.6,202.951
5121,-0.004,0.564,629.8,202.951
5122,0,0.568,629.8,202.951
5123,0,0.568,630,202.951
5124,0,0.568,630.2,202.398
5125,-0.004,0.568,630.4,202.398
5126,0,0.568,630.6,202.951
5127,0,0.568,630.8,202.398
5128,0,0.568,630.8,202.951
5129,0,0.568,631,202.951
5130,0,0.568,631,202.398
5131,0,0.568,631.4,202.951
5132,0,0.572,631.4,202.951
5133,0,0.568,631.8,202.951
5134,0,0.568,631.8,202.951
5135,0,0.572,632,202.951
5136,-0.004,0.572,632.2,202.951
5137,-0.004,0.572,632.4,202.951
5138,0,0.572,632.6,202.951
5139,0,0.572,632.8,202.951
5140,-0.004,0.572,632.8,202.951
5141,0,0.572,633,202.951
5142,0,0.572,633.2,202.951
5143,0,0.572,633.6,202.951
5144,0,0.572,633.6,202.951
5145,0,0.572,633.8,202.951
5146,0,0.572,634,202.951
5147,0,0.572,634.2,202.951
5148,0,0.572,634.2,202.398
5149,0,0.568,634.4,202.398
5150,0,0.572,634.6,202.951
5151,0,0.572,634.8,202.951
5152,0,0.572,635,202.951
5153,0,0.572,635.2,202.951
5154,0,0.576,635.2,202.398
5155,0,0.572,635.6,202.951
5156,0,0.572,635.8,202.951
5157,0,0.572,636,202.398
5158,0,0.572,636.2,202.398
5159,0,0.572,636.4,202.951
5160,0,0.572,636.8,202.951
5161,0,0.576,637,202.951
5162,0,0.576,637.2,202.951
5163,0,0.572,637.2,202.951
5164,0,0.576,637.4,202.951
5165,0,0.576,637.6,202.398
5166,0,0.576,637.8,202.398
5167,0,0.572,638,202.398
5168,-0.004,0.576,638.2,202.951
5169,-0.004,0.576,638.4,202.398
5170,0,0.576,638.6,202.398
5171,0,0.576,638.8,202.398
5172,0,0.576,638.8,202.951
5173,0,0.576,639,202.398
5174,-0.004,0.576,639.2,202.398
5175,-0.004,0.576,639.4,202.398
5176,-0.004,0.576,639.6,202.398
5177,-0.004,0.58,639.8,202.398
5178,-0.004,0.58,640,202.398
5179,-0.004,0.58,640.2,202.398
5180,-0.004,0.576,640.6,202.398
5181,0,0.58,640.8,202.398
5182,0,0.58,641,202.398
5183,-0.004,0.58,641,202.398
5184,-0.004,0.58,641.2,202.398
5185,0,0.58,641.4,202.398
5186,0,0.58,641.4,202.398
5187,0,0.58,641.8,202.398
5188,-0.004,0.58,641.8,202.398
5189,-0.004,0.58,642,202.398
5190,0,0.58,642,202.398
5191,-0.004,0.58,642.2,202.398
5192,-0.004,0.58,642.2,202.398
5193,-0.004,0.58,642.2,202.398
5194,-0.004,0.5840001,642.2,202.398
5195,-0.004,0.5840001,642.4,202.398
5196,-0.004,0.58,642.6,202.398
5197,0,0.5840001,642.6,202.398
5198,0,0.5840001,642.8,202.398
5199,0,0.5840001,642.8,202.398
5200,0,0.5840001,643,202.398
5201,0,0.58,643,202.398
5202,0,0.5840001,643.2,202.398
5203,0,0.5840001,643.4,202.398
5204,0,0.5840001,643.6,202.398
5205,0,0.5840001,643.6,202.398
5206,0,0.5840001,643.6,202.398
5207,-0.004,0.5840001,643.8,202.398
5208,0,0.5840001,644,202.398
5209,0,0.5840001,644,202.398
5210,0,0.5840001,644,202.398
5211,-0.004,0.5840001,644,201.845
5212,0,0.588,644.2,201.845
5213,-0.004,0.5840001,644.2,202.398
5214,-0.004,0.5840001,644.4,201.845
5215,0,0.5840001,644.4,202.398
5216,0,0.5840001,644.4,201.845
5217,0,0.5840001,644.6,202.398
5218,0,0.5840001,644.6,202.398
5219,0,0.588,644.8,202.398
5220,0,0.5840001,644.8,202.398
5221,0,0.5840001,644.8,201.845
5222,-0.004,0.5840001,645,201.845
5223,0,0.5840001,645,201.845
5224,0,0.5840001,645,202.398
5225,0,0.5840001,645,201.845
5226,-0.004,0.588,645.2,201.845
5227,0,0.588,645.2,201.845
5228,-0.004,0.588,645.4,201.845
5229,-0.004,0.588,645.4,201.845
5230,-0.004,0.588,645.6,201.845
5231,0,0.588,645.6,201.845
5232,0,0.588,645.6,202.398
5233,0,0.588,645.6,201.845
5234,-0.004,0.588,645.6,201.845
5235,-0.004,0.588,645.8,201.845
5236,0,0.588,645.8,201.845
5237,-0.004,0.588,645.8,201.845
5238,0,0.588,645.8,201.845
5239,0,0.592,646,202.398
5240,0,0.588,646,201.845
5241,0,0.592,646,201.845
5242,0,0.592,646,201.845
5243,-0.004,0.592,646,201.845
5244,-0.004,0.592,646,201.845
5245,-0.004,0.592,646.2,201.845
5246,-0.004,0.588,646.2,201.845
5247,0,0.592,646.2,201.845
5248,0,0.592,646.4,201.292
5249,0,0.592,646.2,201.845
5250,-0.004,0.592,646.4,201.845
5251,-0.004,0.592,646.6,201.845
5252,-0.004,0.592,646.8,201.845
5253,0,0.596,647,201.845
5254,0,0.592,647.2,201.845
5255,0,0.592,647.2,201.292
5256,0,0.592,647.4,201.292
5257,0,0.592,647.4,201.292
5258,0,0.596,647.6,201.292
5259,0,0.592,647.6,201.292
5260,0,0.596,647.8,201.845
5261,0,0.592,647.8,201.845
5262,0,0.596,648,201.845
5263,0,0.592,648,201.292
5264,-0.004,0.596,648.2,201.845
5265,0,0.596,648.4,201.845
5266,-0.004,0.596,648.4,201.292
5267,-0.004,0.596,648.4,201.845
5268,-0.004,0.596,648.6,201.845
5269,0,0.596,648.8,201.845
5270,0,0.596,648.8,201.292
5271,-0.004,0.596,649.2,201.845
5272,-0.004,0.596,649.4,201.292
5273,0,0.596,649.4,201.292
5274,0,0.596,649.6,201.845
5275,0,0.596,649.8,201.292
5276,0,0.596,650,201.292
5277,0,0.592,650.2,201.292
5278,-0.004,0.596,650.2,201.845
5279,0,0.596,650.4,201.292
5280,0,0.596,650.4,201.845
5281,-0.004,0.596,650.6,201.845
5282,0,0.596,650.8,201.292
5283,0,0.6,651,201.292
5284,0,0.596,651,201.292
5285,-0.004,0.596,651.4,201.292
5286,-0.004,0.596,651.6,201.292
5287,0,0.6,651.6,201.292
5288,0,0.596,652,201.292
5289,0,0.596,652.2,201.292
5290,0,0.596,652.4,201.845
5291,0,0.596,652.6,201.292
5292,0,0.596,652.8,201.292
5293,0,0.6,653,201.845
5294,0,0.6,653.2,201.292
5295,-0.004,0.6,653.4,201.292
5296,0,0.6,653.6,201.292
5297,0,0.6,653.8,201.292
5298,-0.004,0.6,654,201.292
5299,0,0.6,654.2,201.292
5300,0,0.6,654.6,201.292
5301,-0.004,0.6,654.8,201.292
5302,-0.004,0.6,655,201.292
5303,-0.004,0.6,655.2,201.292
5304,-0.004,0.6,655.4,201.292
5305,0,0.6,655.6,201.292
5306,0,0.6,655.8,201.292
5307,0,0.6,656.2,201.292
5308,0,0.6,656.4,201.292
5309,-0.004,0.6,656.4,201.292
5310,-0.004,0.6,656.6,201.292
5311,0,0.6,657,201.845
5312,0,0.6,657.2,201.292
5313,0,0.6,657.4,201.292
5314,0,0.6,657.4,201.292
5315,0,0.6,657.6,201.292
5316,0,0.604,657.8,201.292
5317,-0.004,0.6,657.8,201.292
5318,-0.004,0.6,658,201.292
5319,0,0.6,658.2,201.292
5320,0,0.604,658.2,201.292
5321,0,0.6,658.2,201.292
5322,-0.004,0.6,658.4,201.292
5323,-0.004,0.6,658.4,201.845
5324,0,0.604,658.6,200.739
5325,0,0.604,658.6,201.292
5326,-0.004,0.6,658.8,201.292
5327,0,0.604,658.8,201.292
5328,0,0.604,659,201.845
5329,0,0.608,659.2,201.292
5330,-0.004,0.604,659.2,201.292
5331,0,0.604,659.2,201.292
5332,0,0.604,659.2,201.292
5333,0,0.604,659.4,201.292
5334,0,0.604,659.6,201.292
5335,0,0.604,659.6,201.292
5336,-0.004,0.604,659.6,201.292
5337,0,0.608,659.8,201.845
5338,0,0.608,659.8,201.292
5339,0,0.608,659.8,201.292
5340,0,0.608,659.8,201.292
5341,0,0.608,660,201.292
5342,0,0.608,660,201.292
5343,0,0.608,660,201.292
5344,0,0.608,660,201.292
5345,0,0.608,660.2,201.292
5346,0,0.608,660,201.845
5347,0,0.608,660.2,201.292
5348,0,0.608,660.2,201.292
5349,-0.004,0.608,660.2,201.292
5350,-0.004,0.608,660.2,201.292
5351,0,0.608,660.4,201.292
5352,-0.004,0.608,660.4,201.292
5353,-0.004,0.608,660.2,201.292
5354,-0.004,0.608,660.4,201.292
5355,0,0.612,660.4,201.845
5356,0,0.608,660.4,201.292
5357,-0.004,0.608,660.4,201.292
5358,-0.004,0.608,660.4,201.292
5359,0,0.608,660.6,201.292
5360,0,0.612,660.6,201.292
5361,0,0.612,660.6,201.845
5362,0,0.608,660.6,201.292
5363,0,0.612,660.6,201.845
5364,0,0.612,660.6,201.845
5365,0,0.612,660.6,201.292
5366,0,0.608,660.6,201.845
5367,0,0.612,660.8,201.292
5368,0,0.612,660.8,201.845
5369,0,0.612,660.6,201.845
5370,-0.004,0.612,660.8,201.845
5371,0,0.612,660.8,201.845
5372,0,0.612,660.8,201.845
5373,0,0.612,660.8,201.845
5374,-0.004,0.608,660.8,201.845
5375,0,0.612,661,201.845
5376,0,0.612,661,201.845
5377,-0.004,0.6160001,661,201.292
5378,-0.004,0.6160001,661.2,201.845
5379,0,0.612,661.2,201.845
5380,0,0.6160001,661.2,201.845
5381,-0.004,0.6160001,661.4,201.292
5382,0,0.612,661.4,201.292
5383,0,0.612,661.6,201.845
5384,0,0.6160001,661.6,201.292
5385,0,0.612,661.8,201.845
5386,0,0.6160001,662,201.845
5387,0,0.6160001,662,201.845
5388,0,0.6160001,662.2,201.845
5389,0,0.6160001,662.4,201.845
5390,-0.004,0.6160001,662.4,201.845
5391,-0.004,0.612,662.4,201.845
5392,0,0.612,662.6,201.845
5393,-0.004,0.612,662.6,201.845
5394,0,0.6160001,662.6,201.845
5395,-0.004,0.6160001,662.6,201.845
5396,-0.004,0.612,662.8,201.845
5397,0,0.6160001,663,201.845
5398,0,0.6160001,663,201.845
5399,-0.004,0.6160001,663.2,201.845
5400,-0.004,0.612,663.2,201.845
5401,-0.004,0.6160001,663.4,201.845
5402,0,0.6160001,663.4,201.845
5403,0,0.6160001,663.6,201.845
5404,0,0.6160001,663.8,201.845
5405,0,0.6160001,663.8,201.845
5406,-0.004,0.6160001,663.8,201.845
5407,0,0.6160001,664,201.845
5408,-0.004,0.6160001,664,202.398
5409,-0.004,0.6160001,664.2,202.398
5410,-0.004,0.6160001,664.4,201.845
5411,-0.004,0.6160001,664.4,201.845
5412,0,0.6160001,664.6,202.398
5413,-0.004,0.6160001,664.8,201.845
5414,-0.004,0.6160001,665,201.845
5415,-0.004,0.6160001,665,201.845
5416,0,0.6160001,665.2,202.398
5417,0,0.6160001,665.4,201.845
5418,0,0.6160001,665.4,202.398
5419,0,0.6160001,665.6,201.845
5420,0,0.62,665.6,202.398
5421,0,0.62,665.8,202.398
5422,0,0.6160001,666,202.398
5423,0,0.6160001,666,201.845
5424,0,0.6160001,666.2,201.845
5425,0,0.62,666.2,202.398
5426,0,0.62,666.6,202.398
5427,0,0.6160001,666.6,202.398
5428,0,0.6160001,666.8,201.845
5429,0,0.62,667,202.398
5430,0,0.62,667,202.398
5431,0,0.6160001,667.2,202.398
5432,0,0.62,667.4,202.398
5433,0,0.62,667.6,201.845
5434,-0.004,0.62,667.6,202.398
5435,0,0.62,667.8,202.398
5436,0,0.62,668,201.845
5437,-0.004,0.62,668,202.398
5438,0,0.62,668.2,201.845
5439,0,0.62,668.4,202.398
5440,-0.004,0.62,668.6,202.398
5441,0,0.62,668.8,202.398
5442,0,0.62,668.8,202.398
5443,0,0.62,669,202.398
5444,0,0.62,669,202.398
5445,0,0.62,669.2,202.398
5446,-0.004,0.62,669.4,202.398
5447,0,0.62,669.4,202.398
5448,0,0.62,669.6,202.398
5449,0,0.62,669.8,202.398
5450,0,0.62,669.8,202.398
5451,0,0.624,670,202.398
5452,0,0.62,670,202.398
5453,0,0.62,670.2,202.398
5454,0,0.624,670.2,202.398
5455,0,0.624,670.2,202.398
5456,0,0.624,670.4,202.398
5457,0,0.624,670.6,202.398
5458,-0.004,0.624,670.4,202.398
5459,0,0.624,670.6,202.398
5460,0,0.624,670.8,202.398
5461,0,0.624,670.6,202.398
5462,0,0.628,670.8,202.398
5463,-0.004,0.624,670.8,202.398
5464,0,0.624,671,202.398
5465,0,0.624,671.2,202.398
5466,0,0.628,671.2,202.398
5467,-0.004,0.628,671.4,202.398
5468,-0.004,0.624,671.6,202.398
5469,0,0.624,672,202.398
5470,0,0.624,672.2,202.398
5471,0,0.624,672.2,202.398
5472,0,0.628,672.2,202.398
5473,0,0.624,672.6,202.398
5474,0,0.624,672.6,202.398
5475,0,0.624,672.8,202.398
5476,0,0.624,673,202.398
5477,0,0.628,673,202.398
5478,0,0.624,673.2,202.398
5479,0,0.628,673.4,202.398
5480,0,0.628,673.4,202.398
5481,-0.004,0.628,673.6,202.398
5482,0,0.628,673.8,202.398
5483,-0.004,0.628,673.8,202.398
5484,-0.004,0.628,673.8,202.398
5485,0,0.628,674,202.398
5486,0,0.628,674,202.398
5487,-0.004,0.628,674.2,202.398
5488,0,0.628,674.4,202.398
5489,-0.004,0.628,674.4,202.398
5490,0,0.628,674.6,202.398
5491,0,0.628,674.8,202.398
5492,0,0.628,675.2,202.398
5493,-0.004,0.628,675.2,202.398
5494,0,0.628,675.6,202.398
5495,-0.004,0.628,675.8,201.845
5496,0,0.628,676,202.398
5497,0,0.628,676,202.398
5498,-0.004,0.628,676.2,202.398
5499,0,0.628,676.4,202.398
5500,0,0.628,676.4,202.398
5501,0,0.628,676.6,201.845
5502,0,0.628,676.8,202.398
5503,0,0.628,677,202.398
5504,0,0.628,677.2,201.845
5505,0,0.632,677.4,202.398
5506,0,0.628,677.6,201.845
5507,0,0.628,677.6,202.398
5508,0,0.632,677.8,202.398
5509,0,0.632,678,201.845
5510,0,0.628,678,201.845
5511,0,0.632,678.2,201.845
5512,0,0.632,678.2,201.845
5513,0,0.628,678.4,201.845
5514,0,0.632,678.4,202.398
5515,0,0.632,678.4,201.845
5516,0,0.632,678.6,202.398
5517,0,0.628,678.8,201.845
5518,0,0.632,678.8,201.845
5519,0,0.632,679,201.845
5520,0,0.632,679,201.845
5521,0,0.632,679.2,201.845
5522,0,0.636,679.2,202.398
5523,0,0.632,679.4,201.845
5524,0,0.632,679.4,201.845
5525,0,0.632,679.6,201.845
5526,0,0.636,679.6,201.845
5527,0,0.632,679.6,201.845
5528,0,0.636,679.8,202.398
5529,-0.004,0.632,679.8,201.845
5530,0,0.632,679.8,201.845
5531,0,0.636,680,201.845
5532,0,0.636,680.2,201.845
5533,-0.004,0.636,680.2,201.845
5534,-0.004,0.636,680.4,201.845
5535,0,0.632,680.6,201.845
5536,0,0.636,680.6,201.845
5537,0,0.636,680.8,201.845
5538,0,0.636,681,201.845
5539,0,0.636,681,201.845
5540,0,0.636,681.2,201.845
5541,0,0.636,681.2,201.845
5542,0,0.636,681.4,201.845
5543,0,0.636,681.6,201.845
5544,0,0.636,681.8,201.845
5545,0,0.636,682,201.845
5546,0,0.636,682.2,201.845
5547,0,0.636,682.4,201.845
5548,0,0.636,682.4,201.845
5549,0,0.636,682.6,201.845
5550,0,0.636,682.8,201.292
5551,0,0.636,683,201.292
5552,0,0.636,683.4,201.845
5553,0,0.636,683.4,201.292
5554,0,0.636,683.6,201.292
5555,0,0.64,683.8,201.292
5556,0,0.636,684,201.292
5557,0,0.636,684.2,201.292
5558,0,0.636,684.4,201.845
5559,-0.004,0.636,684.6,201.292
5560,-0.004,0.636,684.8,201.292
5561,0,0.64,685,201.292
5562,0,0.64,685,201.292
5563,-0.004,0.64,685.2,201.292
5564,0,0.64,685.6,201.292
5565,0,0.64,685.6,201.292
5566,0,0.64,685.8,201.845
5567,0,0.64,686,201.845
5568,0,0.64,686.2,201.845
5569,0,0.64,686.4,201.292
5570,0,0.64,686.6,201.292
5571,0,0.64,686.8,201.292
5572,0,0.64,687,201.292
5573,0,0.64,687,201.292
5574,0,0.64,687.4,201.292
5575,0,0.64,687.4,201.292
5576,0,0.64,687.6,201.292
5577,0,0.64,687.8,201.292
5578,0,0.64,688,201.292
5579,0,0.64,688.2,201.292
5580,-0.004,0.64,688.4,201.292
5581,0,0.64,688.6,201.292
5582,0,0.64,688.8,201.292
5583,-0.004,0.64,688.8,201.292
5584,0,0.64,689.2,201.292
5585,0,0.64,689.4,201.292
5586,0,0.64,689.6,201.292
5587,0,0.64,689.8,201.292
5588,0,0.6440001,690,201.292
5589,0,0.6440001,690.2,201.292
5590,0,0.64,690.2,201.292
5591,0,0.64,690.6,200.739
5592,0,0.6440001,690.8,200.739
5593,0,0.64,690.8,201.292
5594,0,0.6440001,691,200.739
5595,0,0.64,691.2,200.739
5596,0,0.64,691.2,200.739
5597,0,0.6440001,691.4,200.739
5598,0,0.6440001,691.6,200.739
5599,-0.004,0.6440001,691.6,201.292
5600,0,0.6440001,691.8,201.292
5601,0,0.6440001,692,200.739
5602,0,0.6440001,692.2,201.292
5603,0,0.648,692.4,200.739
5604,0,0.6440001,692.6,200.739
5605,0,0.648,692.6,201.292
5606,0,0.648,692.8,200.739
5607,0,0.648,692.8,200.739
5608,0,0.648,693,200.739
5609,0,0.648,693.2,201.292
5610,0,0.648,693.4,201.292
5611,0,0.648,693.6,201.292
5612,0,0.648,693.8,201.292
5613,0,0.648,693.8,200.739
5614,0,0.648,694,200.739
5615,0,0.648,694.2,201.292
5616,0,0.648,694.4,200.739
5617,0,0.648,694.4,201.292
5618,0,0.648,694.6,201.292
5619,0,0.648,694.8,200.739
5620,0,0.648,695,200.739
5621,0,0.648,695.2,200.739
5622,0,0.652,695.2,200.739
5623,0,0.648,695.4,201.292
5624,0,0.648,695.6,200.739
5625,0,0.648,695.6,200.739
5626,0,0.652,695.8,200.739
5627,0,0.652,696,200.739
5628,0,0.648,696,200.739
5629,0,0.652,696.2,200.739
5630,0,0.648,696.2,200.739
5631,0,0.652,696.4,200.739
5632,0,0.652,696.4,200.739
5633,0,0.652,696.4,200.739
5634,0,0.656,696.6,201.292
5635,0,0.652,696.6,200.739
5636,0,0.652,696.8,200.739
5637,0,0.652,696.8,200.739
5638,0,0.652,697,200.739
5639,0,0.652,697,200.739
5640,0,0.652,697.2,201.292
5641,0,0.652,697.2,200.739
5642,0,0.652,697.4,200.739
5643,0,0.652,697.4,200.739
5644,0,0.652,697.6,200.739
5645,0,0.652,697.8,200.739
5646,0,0.656,698,200.739
5647,0,0.652,698.2,200.739
5648,0,0.652,698.4,200.739
5649,0,0.656,698.6,200.739
5650,0,0.656,698.8,200.739
5651,0,0.656,698.8,201.292
5652,0,0.656,699,200.739
5653,0,0.652,699.2,200.739
5654,0,0.652,699.6,200.739
5655,0,0.656,699.6,200.739
5656,0,0.656,699.8,200.739
5657,0,0.656,699.8,200.739
5658,0,0.656,699.8,200.739
5659,0,0.66,700.2,200.739
5660,0,0.656,700.2,200.739
5661,0,0.656,700.4,200.739
5662,0,0.656,700.8,200.739
5663,0,0.66,701,200.739
5664,0,0.656,701,200.739
5665,0,0.656,701.2,200.739
5666,0,0.656,701.4,201.292
5667,0,0.66,701.6,200.739
5668,0,0.656,701.8,200.739
5669,0,0.656,701.8,200.739
5670,0,0.66,702,200.739
5671,0,0.66,702.2,200.739
5672,0,0.656,702.4,200.739
5673,0,0.66,702.6,201.292
5674,0,0.66,702.8,201.292
5675,0,0.656,703,200.739
5676,0,0.66,703.2,200.739
5677,0,0.66,703.4,200.739
5678,0,0.66,703.6,200.739
5679,0,0.66,703.8,200.739
5680,0,0.66,704.2,200.739
5681,0,0.66,704.2,200.739
5682,0,0.66,704.4,200.739
5683,0,0.66,704.8,200.739
5684,0,0.66,705,200.739
5685,0,0.66,705.2,200.739
5686,0,0.66,705.6,200.739
5687,0,0.66,705.8,201.292
5688,0,0.66,706.2,200.739
5689,0,0.66,706.4,200.739
5690,0,0.66,706.8,200.739
5691,0,0.664,706.8,200.739
5692,0,0.664,707.2,200.739
5693,0,0.664,707.4,200.739
5694,0,0.664,707.6,200.739
5695,0,0.664,707.8,200.739
5696,0,0.664,708,200.739
5697,0,0.664,708.4,200.739
5698,0,0.664,708.8,200.739
5699,0,0.664,709,200.739
5700,0,0.664,709.2,200.739
5701,0,0.664,709.4,201.292
5702,0,0.668,709.8,200.739
5703,0,0.664,710.2,200.739
5704,0,0.664,710.4,200.739
5705,0,0.668,710.8,200.739
5706,0,0.664,711,200.739
5707,0,0.668,711.4,200.739
5708,0,0.668,711.6,200.739
5709,0,0.668,711.8,200.739
5710,0,0.668,712,200.739
5711,0,0.668,712.4,200.739
5712,0,0.668,712.6,200.739
5713,0,0.668,713,200.739
5714,0,0.668,713.2,201.292
5715,0,0.668,713.4,200.739
5716,0,0.668,713.6,201.292
5717,0,0.668,713.8,200.739
5718,0,0.6720001,714,200.739
5719,0,0.668,714.4,201.292
5720,0,0.6720001,714.6,200.739
5721,0,0.6720001,714.8,200.739
5722,0,0.6720001,715,201.292
5723,0,0.6760001,715.2,200.739
5724,0,0.6720001,715.4,200.739
5725,0,0.6720001,715.6,200.739
5726,0,0.6720001,715.8,201.292
5727,0,0.6720001,716,200.739
5728,0,0.6720001,716.2,200.739
5729,0,0.6720001,716.2,200.739
5730,0,0.6720001,716.4,200.739
5731,0,0.6720001,716.6,200.739
5732,0,0.6760001,716.6,201.292
5733,0,0.6720001,716.8,200.739
5734,0,0.6760001,717,201.292
5735,0,0.6720001,717.4,201.292
5736,0,0.6760001,717.6,200.739
5737,0,0.6760001,717.8,200.739
5738,0,0.6760001,718,200.739
5739,0,0.6760001,718.2,201.292
5740,0,0.6760001,718.6,201.292
5741,0,0.6760001,719,200.739
5742,0,0.6760001,719.2,200.739
5743,0,0.6760001,719.2,200.739
5744,0,0.6760001,719.4,201.292
5745,0,0.6760001,719.6,201.292
5746,0,0.68,719.8,201.292
5747,0,0.6760001,720,201.292
5748,0,0.6760001,720.2,200.739
5749,0,0.6760001,720.6,200.739
5750,0,0.68,720.8,200.739
5751,0,0.68,721,200.739
5752,0,0.68,721.2,200.739
5753,0,0.68,721.4,200.739
5754,0,0.68,721.8,201.292
5755,0,0.68,722,201.292
5756,0,0.68,722.2,201.292
5757,0,0.68,722.2,201.292
5758,0,0.68,722.2,201.292
5759,0,0.68,722.4,201.292
5760,0,0.68,722.6,200.739
5761,0,0.68,722.8,201.292
5762,0,0.68,722.8,200.739
5763,0,0.68,723,201.292
5764,0,0.68,723.2,201.292
5765,0,0.684,723,201.292
5766,0,0.684,723.2,200.739
5767,0,0.684,723.4,201.292
5768,0,0.684,723.6,201.292
5769,0,0.684,723.8,201.292
5770,0,0.684,723.8,201.292
5771,0,0.684,724,201.292
5772,0,0.684,724,200.739
5773,0,0.684,724.2,200.739
5774,0,0.684,724.4,201.292
5775,0,0.684,724.4,201.292
5776,0,0.684,724.6,201.292
5777,0,0.688,724.6,201.292
5778,0,0.688,724.6,201.292
5779,0,0.688,725,201.292
5780,0,0.688,725,201.292
5781,0,0.688,725.2,201.292
5782,0,0.688,725.2,201.292
5783,0,0.688,725.4,201.292
5784,0,0.688,725.6,201.292
5785,0,0.688,725.8,201.292
5786,0,0.688,725.8,201.292
5787,0,0.688,725.8,201.292
5788,0,0.688,726.2,201.292
5789,0,0.692,726.2,201.292
5790,0,0.692,726.4,201.292
5791,0,0.688,726.4,201.292
5792,0,0.688,726.6,201.292
5793,0,0.692,726.6,201.292
5794,0,0.692,726.8,201.292
5795,0,0.692,726.8,201.845
5796,0,0.692,726.8,201.292
5797,0,0.688,727,201.292
5798,0,0.692,727,201.292
5799,0,0.692,727,201.292
5800,0,0.692,727.2,201.292
5801,0,0.692,727.2,201.292
5802,0,0.688,727.4,201.292
5803,0,0.696,727.6,201.292
5804,0,0.696,727.6,201.292
5805,0,0.696,727.8,201.292
5806,0,0.696,728,201.292
5807,0,0.696,728,201.292
5808,0,0.696,728.4,201.292
5809,0,0.696,728.4,201.292
5810,0,0.696,728.4,201.292
5811,0,0.696,728.6,201.292
5812,0,0.696,728.6,201.292
5813,0,0.696,728.8,201.292
5814,0,0.696,728.8,201.292
5815,0,0.696,729,201.292
5816,0,0.696,729,201.845
5817,0,0.696,729.2,201.292
5818,0,0.696,729.2,201.292
5819,0,0.7,729.2,201.292
5820,0,0.7,729.4,201.292
5821,0,0.7,729.4,201.845
5822,0,0.7,729.6,201.292
5823,0,0.7,729.6,201.292
5824,0,0.7,729.6,201.292
5825,0,0.7,729.6,201.292
5826,0,0.7,729.6,201.292
5827,0,0.7,729.8,201.292
5828,0,0.7,729.8,201.292
5829,-0.004,0.7,729.8,201.292
5830,0,0.7,730,201.292
5831,0,0.7,730,201.292
5832,0,0.7,730,201.292
5833,-0.004,0.7,730,201.292
5834,0,0.7,730.2,201.845
5835,0,0.7,730.2,201.292
5836,0,0.7,730.4,201.292
5837,0,0.7040001,730.4,201.845
5838,0,0.7,730.4,201.292
5839,0,0.7,730.4,201.292
5840,0,0.7040001,730.6,201.292
5841,0,0.7,730.4,201.292
5842,0,0.7,730.6,201.845
5843,0,0.7040001,730.6,201.292
5844,0,0.7040001,730.6,201.292
5845,0,0.7040001,730.6,201.292
5846,0,0.7040001,730.6,201.292
5847,0,0.7040001,730.6,201.292
5848,0,0.7040001,730.8,201.845
5849,0,0.7040001,730.8,201.292
5850,0,0.7040001,730.6,201.292
5851,0,0.7040001,730.8,201.292
5852,0,0.7040001,730.8,201.292
5853,0,0.7040001,730.8,201.845
5854,0,0.7040001,730.8,201.845
5855,0,0.7040001,731,201.292
5856,0,0.7040001,730.8,201.292
5857,0,0.7040001,731,201.292
5858,0,0.7040001,731,201.292
5859,0,0.708,731,201.845
5860,0,0.7040001,731,201.845
5861,0,0.708,731.2,201.845
5862,0,0.7040001,731,201.292
5863,0,0.7040001,731.2,201.292
5864,0,0.7040001,731,201.292
5865,0,0.708,731.2,201.845
5866,0,0.7040001,731.2,201.845
5867,0,0.708,731.2,201.845
5868,0,0.708,731,201.292
5869,0,0.7040001,731.2,201.292
5870,0,0.708,731.2,201.292
5871,0,0.708,731.2,201.845
5872,-0.004,0.708,731.2,201.292
5873,-0.004,0.708,731.2,201.845
5874,-0.004,0.708,731.2,201.292
5875,-0.004,0.708,731.2,201.292
5876,0,0.708,731.2,201.845
5877,0,0.708,731.2,201.292
5878,0,0.708,731.4,201.292
5879,0,0.708,731.4,201.845
5880,0,0.708,731.4,201.845
5881,0,0.708,731.4,201.292
5882,0,0.708,731.4,201.292
5883,0,0.708,731.4,201.292
5884,0,0.708,731.4,201.292
5885,0,0.708,731.4,201.845
5886,0,0.708,731.4,201.845
5887,0,0.712,731.4,201.845
5888,0,0.708,731.4,201.292
5889,0,0.708,731.4,201.292
5890,0,0.708,731.6,201.292
5891,0,0.708,731.6,201.292
5892,0,0.708,731.4,201.292
5893,-0.004,0.708,731.6,201.845
5894,0,0.708,731.6,201.292
5895,0,0.708,731.6,201.292
5896,0,0.708,731.6,201.292
5897,0,0.708,731.6,201.292
5898,0,0.708,731.6,201.292
5899,0,0.708,731.8,201.845
5900,0,0.708,731.6,201.845
5901,0,0.708,731.8,201.845
5902,-0.004,0.708,731.8,201.292
5903,0,0.708,731.8,201.292
5904,0,0.708,731.6,201.292
5905,0,0.708,731.8,201.292
5906,-0.004,0.708,731.6,201.292
5907,0,0.708,731.8,201.845
5908,0,0.712,731.8,201.292
5909,0,0.712,731.8,201.845
5910,0,0.708,731.8,201.845
5911,0,0.712,731.8,201.845
