CSV Data,0.00sec - 478.55sec
DATASET,F055
VERSION,1
SERIES,CH_1,CH_2,CH_3,CH_4
1722,-2.99,0.00667,0.8,-125.172
1723,-3,0,0.4,-123.4335
1724,-2.99,0.00667,0.4,-122.2745
1725,-2.99,0.00667,0.2,-122.854
1726,-2.99,0.00667,0.2,-122.2745
1727,-2.99,0.00667,0.2,-121.1155
1728,-2.99,0.00667,0,-120.536
1729,-3,0.00667,0.2,-119.9565
1730,-3.01,0,0.4,-119.377
1731,-3,0.00667,0.4,-118.7975
1732,-3.02,0.00667,0.4,-118.218
1733,-3,0,0.6,-116.4795
1734,-3.01,0.00667,0.6,-117.6385
1735,-3,0.00667,0.6,-116.4795
1736,-2.99,0.00667,0.4,-115.3205
1737,-2.99,0,0.6,-114.741
1738,-3,0,0.2,-113.582
1739,-2.99,0.00667,0.6,-113.0025
1740,-3,0.00667,0.4,-112.423
1741,-3.01,0.00667,0.4,-111.8435
1742,-3.01,0.00667,0.4,-110.6845
1743,-3.01,0.00667,0.4,-110.6845
1744,-3,0,0.4,-110.105
1745,-3,0.00667,0.2,-109.5255
1746,-3,0.00667,0.4,-109.5255
1747,-2.99,0.00667,0.4,-107.787
1748,-3,0.00667,0.4,-107.2075
1749,-3.01,0,0.6,-107.2075
1750,-3,0.00667,0.8,-107.2075
1751,-3.02,0.00667,0.6,-106.628
1752,-3.01,0.00667,0.6,-104.8895
1753,-3.01,0.00667,0.6,-103.151
1754,-3.01,0.00667,0.8,-103.7305
1755,-3.01,0.00667,0.4,-102.5715
1756,-3.01,0.00667,0.6,-101.992
1757,-3.01,0.00667,0.8,-101.4125
1758,-3.01,0.00667,0.6,-100.833
1759,-3,0.00667,0.4,-99.674
1760,-3.01,0.00667,0.4,-98.51501
1761,-3.01,0.00667,0.6,-97.9355
1762,-3.02,0.00667,0.6,-97.9355
1763,-3.01,0.00667,0.4,-96.19701
1764,-3,0.00667,0.4,-95.038
1765,-3.01,0,0.4,-95.6175
1766,-3,0.00667,0.4,-95.038
1767,-3,0.00667,0.6,-93.87901
1768,-3.01,0.00667,0.6,-93.2995
1769,-3,0.00667,0.2,-91.561
1770,-3.02,0.00667,0.2,-91.561
1771,-3.01,0,0.2,-90.98151
1772,-3,0,0.4,-90.402
1773,-3.01,0.00667,0.2,-88.66351
1774,-3.01,0.00667,0.2,-88.084
1775,-2.99,0.00667,0.2,-87.5045
1776,-3,0.00667,0.4,-86.925
1777,-3,0.00667,0.2,-86.3455
1778,-3,0.00667,0.4,-85.1865
1779,-3.01,0.00667,0.4,-84.607
1780,-3.01,0.00667,0.4,-83.44801
1781,-3.02,0.00667,0.4,-82.8685
1782,-3.02,0.00667,0.4,-82.289
1783,-3.01,0.00667,0.4,-81.13
1784,-3.01,0.00667,0.4,-80.5505
1785,-3.01,0.00667,0.4,-80.5505
1786,-3,0.00667,0.4,-79.3915
1787,-3.01,0.00667,0.2,-78.812
1788,-3.02,0.00667,0.4,-77.0735
1789,-3.02,0.00667,0.2,-76.494
1790,-3.02,0.00667,0.4,-75.91451
1791,-3.02,0.00667,0.6,-74.7555
1792,-3.01,0.00667,0.6,-74.7555
1793,-3.01,0.00667,0.4,-73.01701
1794,-3.02,0.00667,0.6,-73.5965
1795,-3.02,0.00667,0.4,-71.858
1796,-3.02,0.00667,0.2,-70.69901
1797,-3.01,0.00667,0.2,-70.69901
1798,-3.01,0.00667,0.4,-69.54
1799,-3.01,0.00667,0.2,-69.54
1800,-3.01,0.00667,0.2,-68.381
1801,-3.02,0.00667,0.2,-67.80151
1802,-3.01,0.00667,0,-66.063
1803,-3.02,0.00667,0.2,-66.063
1804,-3.02,0.00667,0.2,-64.904
1805,-3.02,0.00667,0.2,-64.3245
1806,-3.03,0.00667,0.2,-64.3245
1807,-3.02,0.00667,0.4,-62.586
1808,-3.02,0.00667,0.2,-62.0065
1809,-3.02,0.00667,0.2,-62.0065
1810,-3.01,0.00667,0.4,-60.8475
1811,-3.01,0.00667,0.4,-60.268
1812,-3.02,0.00667,0.2,-59.6885
1813,-3.01,0,0.4,-58.5295
1814,-3.02,0.00667,0.4,-59.109
1815,-3.02,0.00667,0.2,-58.5295
1816,-3.02,0.00667,0,-57.3705
1817,-3.02,0.00667,0,-56.2115
1818,-3.02,0.00667,0.2,-54.473
1819,-3.02,0.00667,0.2,-53.8935
1820,-3.03,0.00667,0.2,-53.314
1821,-3.01,0.00667,0,-52.7345
1822,-3.02,0.00667,0.2,-51.5755
1823,-3.01,0.00667,0.2,-51.5755
1824,-3.02,0.00667,0.2,-50.996
1825,-3.03,0.00667,0.2,-50.4165
1826,-3.01,0.00667,0.2,-49.837
1827,-3.02,0.00667,0.2,-49.837
1828,-3.01,0.00667,0.4,-49.2575
1829,-3.02,0.00667,0,-48.678
1830,-3.01,0.00667,0,-47.519
1831,-3.01,0.00667,0.2,-46.9395
1832,-3.01,0.00667,0.2,-46.9395
1833,-3.01,0.00667,0.2,-45.201
1834,-3.01,0.00667,0,-45.201
1835,-3.01,0.00667,0,-44.6215
1836,-3.02,0.00667,0,-44.042
1837,-3.02,0.00667,0.2,-43.4625
1838,-3.02,0.00667,0,-42.883
1839,-3.03,0.00667,0,-41.724
1840,-3.02,0.00667,0.2,-41.724
1841,-3.02,0.00667,0,-41.724
1842,-3.02,0.00667,0,-41.724
1843,-3.01,0.00667,0,-39.9855
1844,-3.02,0.00667,0,-39.406
1845,-3.02,0.00667,0,-38.8265
1846,-3.01,0.00667,0,-38.8265
1847,-3.01,0.00667,0,-38.8265
1848,-3.01,0.00667,0,-38.247
1849,-3.01,0.00667,0,-37.088
1850,-3.02,0.00667,0,-37.088
1851,-3.03,0.00667,0,-37.088
1852,-3.02,0.00667,0,-35.929
1853,-3.03,0.00667,0,-34.77
1854,-3.03,0.01334,0,-34.77
1855,-3.01,0.00667,0,-34.77
1856,-3.02,0.00667,0,-33.611
1857,-3.01,0.00667,0,-32.452
1858,-3.02,0.00667,0,-32.452
1859,-3.01,0.01334,0,-31.293
1860,-3.01,0.00667,0,-30.7135
1861,-3.02,0.00667,0,-30.134
1862,-3.02,0.00667,0,-30.134
1863,-3.02,0.00667,-0.2,-29.5545
1864,-3.02,0.00667,-0.2,-28.975
1865,-3.02,0.00667,0,-28.3955
1866,-3.02,0.00667,0.2,-27.816
1867,-3.02,0.00667,0,-27.816
1868,-3.01,0.00667,0,-27.2365
1869,-3.01,0.00667,0,-26.0775
1870,-3.02,0.00667,0,-25.498
1871,-3.01,0.00667,0,-24.9185
1872,-3.01,0.01334,-0.2,-23.7595
1873,-3.02,0.00667,0,-24.339
1874,-3.01,0.00667,0,-24.339
1875,-3.02,0.00667,0,-23.7595
1876,-3.03,0.00667,0,-23.18
1877,-3.02,0.01334,0,-21.4415
1878,-3.02,0.01334,0,-20.2825
1879,-3.02,0.01334,0,-20.2825
1880,-3.02,0.00667,0,-20.862
1881,-3.02,0.01334,0,-20.862
1882,-3.01,0.00667,0,-20.2825
1883,-3.01,0.00667,0,-19.1235
1884,-3.02,0.00667,0,-18.544
1885,-3.01,0.00667,0,-17.9645
1886,-3.01,0.00667,0,-17.9645
1887,-3.02,0.00667,0,-16.8055
1888,-3.02,0.00667,0,-16.226
1889,-3.02,0.00667,0,-16.226
1890,-3.02,0.00667,0,-16.8055
1891,-3.02,0.00667,0,-16.8055
1892,-3.02,0.00667,0,-15.6465
1893,-3.02,0.00667,0,-13.3285
1894,-3.02,0.00667,0,-13.908
1895,-3.02,0.00667,0,-13.3285
1896,-3.02,0.01334,-0.2,-12.1695
1897,-3.03,0.00667,0,-11.59
1898,-3.02,0.00667,-0.2,-11.59
1899,-3.02,0.00667,-0.2,-11.0105
1900,-3.03,0.00667,-0.2,-10.431
1901,-3.03,0.00667,-0.2,-9.851501
1902,-3.02,0.00667,-0.2,-8.6925
1903,-3.03,0.00667,0,-8.113
1904,-3.02,0.00667,0,-7.5335
1905,-3.02,0.00667,-0.2,-8.113
1906,-3.02,0.00667,-0.2,-6.954
1907,-3.02,0.00667,-0.4,-6.954
1908,-3.03,0.00667,-0.4,-5.795
1909,-3.04,0.00667,-0.2,-5.2155
1910,-3.03,0.00667,-0.4,-4.636
1911,-3.03,0.00667,-0.2,-3.477
1912,-3.04,0.00667,-0.2,-2.318
1913,-3.03,0.01334,-0.4,-2.318
1914,-3.03,0.00667,-0.4,-2.8975
1915,-3.03,0.00667,-0.6,-2.318
1916,-3.03,0.00667,-0.6,-1.7385
1917,-3.03,0.00667,-0.6,-1.7385
1918,-3.03,0.00667,-0.4,-0.5795
1919,-3.03,0.00667,-0.6,0
1920,-3.02,0.00667,-0.4,0.5795
1921,-3.03,0.00667,-0.4,1.159
1922,-3.03,0.00667,-0.2,1.7385
1923,-3.03,0.00667,-0.2,2.318
1924,-3.03,0.00667,-0.2,2.318
1925,-3.04,0.00667,0,2.8975
1926,-3.04,0.00667,-0.4,2.318
1927,-3.03,0.00667,-0.4,2.8975
1928,-3.03,0.00667,-0.6,3.477
1929,-3.04,0.00667,-0.6,4.0565
1930,-3.02,0.01334,-0.4,5.795
1931,-3.03,0.00667,-0.4,5.795
1932,-3.02,0.00667,-0.2,6.954
1933,-3.03,0.00667,-0.4,7.5335
1934,-3.03,0.00667,0,6.954
1935,-3.02,0.00667,-0.4,7.5335
1936,-3.04,0.00667,-0.2,8.113
1937,-3.04,0.00667,-0.4,8.113
1938,-3.03,0.00667,-0.4,7.5335
1939,-3.03,0.01334,-0.4,8.113
1940,-3.04,0.00667,-0.4,9.272
1941,-3.03,0.01334,-0.4,9.851501
1942,-3.03,0.01334,-0.6,11.0105
1943,-3.03,0.00667,-0.6,11.59
1944,-3.03,0.00667,-0.6,11.0105
1945,-3.02,0.01334,-0.4,11.59
1946,-3.03,0.00667,-0.6,12.749
1947,-3.04,0.00667,-0.4,13.3285
1948,-3.04,0.00667,-0.4,13.908
1949,-3.04,0.00667,-0.6,13.3285
1950,-3.04,0.00667,-0.6,13.908
1951,-3.04,0.00667,-0.8,13.908
1952,-3.03,0.00667,-0.8,14.4875
1953,-3.04,0.00667,-0.4,13.3285
1954,-3.02,0.00667,-0.6,13.908
1955,-3.03,0.00667,-0.8,13.908
1956,-3.04,0.00667,-0.4,15.067
1957,-3.04,0.01334,-0.6,15.6465
1958,-3.04,0.00667,-0.8,15.067
1959,-3.05,0.00667,-0.8,16.226
1960,-3.04,0.00667,-0.8,15.6465
1961,-3.04,0.01334,-0.6,16.226
1962,-3.05,0.00667,-0.6,16.8055
1963,-3.04,0.00667,-1,16.8055
1964,-3.04,0.00667,-1,16.8055
1965,-3.04,0.00667,-0.8,16.8055
1966,-3.03,0.00667,-0.8,17.385
1967,-3.03,0.00667,-0.6,17.385
1968,-3.03,0.00667,-0.8,18.544
1969,-3.04,0.00667,-0.8,17.385
1970,-3.04,0.00667,-0.8,17.9645
1971,-3.04,0.00667,-0.8,17.9645
1972,-3.04,0.00667,-0.8,17.9645
1973,-3.03,0.00667,-0.8,17.385
1974,-3.03,0.00667,-0.8,16.8055
1975,-3.03,0.00667,-0.6,17.9645
1976,-3.03,0.00667,-0.6,17.385
1977,-3.03,0.00667,-0.4,17.9645
1978,-3.03,0.00667,-0.4,17.9645
1979,-3.03,0.00667,-0.4,17.385
1980,-3.03,0.00667,-0.2,17.9645
1981,-3.02,0.00667,-0.2,17.9645
1982,-3.03,0.00667,-0.4,17.385
1983,-3.03,0.00667,-0.6,17.385
1984,-3.03,0.00667,-0.6,17.385
1985,-3.03,0.00667,-0.8,17.385
1986,-3.04,0.00667,-0.6,17.385
1987,-3.03,0.00667,-0.6,16.8055
1988,-3.04,0.00667,-0.8,16.8055
1989,-3.03,0.00667,-0.8,16.8055
1990,-3.03,0.00667,-0.8,16.8055
1991,-3.03,0.00667,-0.8,16.226
1992,-3.03,0.00667,-0.8,16.8055
1993,-3.03,0,-0.6,15.067
1994,-3.04,0.00667,-0.6,15.067
1995,-3.04,0.00667,-0.6,15.067
1996,-3.04,0.00667,-0.8,15.067
1997,-3.03,0.00667,-0.8,15.067
1998,-3.03,0.00667,-0.6,14.4875
1999,-3.03,0.00667,-0.8,14.4875
2000,-3.03,0.00667,-0.8,13.908
2001,-3.02,0.00667,-0.8,13.908
2002,-3.03,0.00667,-0.8,13.3285
2003,-3.03,0.00667,-0.8,13.3285
2004,-3.03,0.00667,-1,13.3285
2005,-3.03,0.00667,-1,12.749
2006,-3.03,0.00667,-0.8,11.59
2007,-3.03,0.00667,-0.6,11.59
2008,-3.05,0.00667,-0.6,9.851501
2009,-3.03,0.00667,-0.8,10.431
2010,-3.03,0.00667,-0.8,10.431
2011,-3.04,0.00667,-0.8,10.431
2012,-3.03,0.00667,-1,10.431
2013,-3.03,0.00667,-1,7.5335
2014,-3.03,0.00667,-0.8,8.113
2015,-3.03,0.00667,-1,6.954
2016,-3.04,0.00667,-1,6.954
2017,-3.03,0.00667,-0.8,6.3745
2018,-3.03,0.00667,-1,5.795
2019,-3.04,0.00667,-1,5.795
2020,-3.02,0.00667,-1.2,4.636
2021,-3.03,0.00667,-1,3.477
2022,-3.04,0.00667,-1,2.8975
2023,-3.03,0.00667,-0.8,1.7385
2024,-3.03,0.00667,-0.8,1.159
2025,-3.04,0.00667,-1,1.159
2026,-3.03,0.00667,-1.2,0.5795
2027,-3.03,0.00667,-1,0
2028,-3.02,0.00667,-1,-1.159
2029,-3.03,0.00667,-1,-1.159
2030,-3.04,0.00667,-1,-1.7385
2031,-3.03,0.00667,-1,-2.318
2032,-3.03,0.00667,-1,-2.8975
2033,-3.04,0.00667,-1,-4.636
2034,-3.03,0.00667,-1,-5.795
2035,-3.03,0.00667,-1,-5.2155
2036,-3.04,0.00667,-0.8,-5.795
2037,-3.04,0.00667,-0.8,-7.5335
2038,-3.04,0.00667,-0.8,-8.6925
2039,-3.03,0,-1,-9.272
2040,-3.04,0.00667,-1,-9.272
2041,-3.04,0.00667,-0.8,-9.851501
2042,-3.04,0.00667,-1,-11.0105
2043,-3.04,0.00667,-0.8,-12.1695
2044,-3.05,0.00667,-1,-12.749
2045,-3.03,0.00667,-0.8,-13.908
2046,-3.04,0.00667,-1,-15.6465
2047,-3.03,0.00667,-0.8,-16.226
2048,-3.04,0.00667,-0.8,-16.226
2049,-3.04,0.00667,-0.8,-16.8055
2050,-3.04,0.00667,-1,-18.544
2051,-3.03,0.00667,-1,-19.1235
2052,-3.04,0.00667,-1,-19.703
2053,-3.04,0.00667,-1,-21.4415
2054,-3.04,0.00667,-1,-22.6005
2055,-3.03,0.00667,-0.8,-23.18
2056,-3.02,0.00667,-0.8,-24.339
2057,-3.03,0.00667,-1,-24.9185
2058,-3.03,0.00667,-0.8,-25.498
2059,-3.03,0.00667,-0.8,-27.2365
2060,-3.03,0,-0.8,-28.3955
2061,-3.03,0,-0.8,-28.975
2062,-3.04,0,-1,-30.134
2063,-3.04,0.00667,-0.8,-30.7135
2064,-3.04,0,-0.8,-31.8725
2065,-3.03,0.00667,-0.8,-33.611
2066,-3.04,0.00667,-0.8,-34.77
2067,-3.03,0.00667,-0.8,-35.3495
2068,-3.03,0.00667,-0.8,-36.5085
2069,-3.02,0,-1,-37.6675
2070,-3.03,0,-1.2,-38.247
2071,-3.03,0,-1,-38.8265
2072,-3.03,0.00667,-1.2,-39.406
2073,-3.04,0.00667,-1.2,-41.1445
2074,-3.03,0.00667,-1,-42.883
2075,-3.03,0,-1,-44.042
2076,-3.02,0,-0.8,-45.201
2077,-3.04,0,-1,-46.36
2078,-3.03,0.00667,-0.8,-46.36
2079,-3.04,0,-1,-47.519
2080,-3.04,0.00667,-0.6,-49.2575
2081,-3.02,0.00667,-0.6,-50.996
2082,-3.03,0.00667,-0.6,-51.5755
2083,-3.03,0.00667,-0.4,-52.7345
2084,-3.04,0,-0.6,-53.8935
2085,-3.04,0,-0.6,-55.632
2086,-3.04,0,-0.6,-56.791
2087,-3.05,0,-1,-56.791
2088,-3.04,0,-0.8,-57.95
2089,-3.03,0,-0.8,-59.6885
2090,-3.03,0.00667,-0.8,-60.8475
2091,-3.03,0,-0.8,-62.0065
2092,-3.02,0,-0.8,-63.1655
2093,-3.03,0.00667,-0.6,-64.904
2094,-3.02,0,-0.6,-66.063
2095,-3.03,0,-0.6,-66.6425
2096,-3.04,0,-0.6,-67.80151
2097,-3.04,0,-0.6,-68.381
2098,-3.05,0.00667,-0.8,-70.1195
2099,-3.03,0,-0.8,-70.69901
2100,-3.04,0,-0.6,-71.858
2101,-3.02,0,-1,-72.4375
2102,-3.03,0,-0.6,-73.5965
2103,-3.03,0,-0.8,-74.7555
2104,-3.02,0,-0.8,-75.335
2105,-3.02,0,-1,-76.494
2106,-3.03,0,-0.8,-78.23251
2107,-3.04,0,-0.8,-78.812
2108,-3.03,0,-0.8,-79.971
2109,-3.04,0,-0.6,-81.13
2110,-3.04,0,-0.6,-83.44801
2111,-3.04,0,-0.6,-83.44801
2112,-3.04,0,-0.6,-83.44801
2113,-3.04,0,-0.6,-85.1865
2114,-3.04,0,-0.4,-86.3455
2115,-3.03,0,-0.6,-87.5045
2116,-3.03,0,-0.4,-88.084
2117,-3.03,0,-0.4,-88.66351
2118,-3.04,0,-0.6,-92.72
2119,-3.03,0,-0.4,-92.1405
2120,-3.04,0.00667,-0.6,-92.72
2121,-3.04,0,-0.6,-93.2995
2122,-3.04,0,-0.4,-93.87901
2123,-3.05,0,-0.4,-95.038
2124,-3.03,0.00667,-0.4,-96.19701
2125,-3.03,0,-0.6,-96.19701
2126,-3.04,0,-0.6,-97.9355
2127,-3.03,0,-0.6,-98.51501
2128,-3.03,0,-0.6,-99.674
2129,-3.03,0,-0.4,-100.2535
2130,-3.03,0.00667,-0.6,-100.833
2131,-3.05,0,-0.4,-101.4125
2132,-3.04,0,-0.4,-101.992
2133,-3.03,0,-0.4,-104.31
2134,-3.04,0,-0.6,-104.8895
2135,-3.03,0,-0.4,-105.469
2136,-3.04,0,-0.6,-105.469
2137,-3.03,0,-0.4,-107.2075
2138,-3.03,0,-0.6,-109.5255
2139,-3.03,0,-0.6,-109.5255
2140,-3.03,0,-0.6,-109.5255
2141,-3.04,0,-0.4,-111.264
2142,-3.03,0.00667,-0.4,-110.6845
2143,-3.03,0.00667,-0.4,-112.423
2144,-3.03,0,-0.2,-113.582
2145,-3.04,0,-0.4,-113.582
2146,-3.04,0,-0.6,-114.741
2147,-3.03,0,-0.6,-115.3205
2148,-3.03,0,-0.6,-117.059
2149,-3.03,0,-0.6,-117.059
2150,-3.04,0,-0.4,-118.218
2151,-3.04,0,-0.2,-118.7975
2152,-3.04,0,-0.4,-118.7975
2153,-3.04,0.00667,-0.4,-120.536
2154,-3.03,0,-0.2,-121.695
2155,-3.04,0,-0.2,-122.854
2156,-3.04,0,-0.4,-122.854
2157,-3.05,0,-0.4,-123.4335
2158,-3.04,0,-0.6,-124.5925
2159,-3.04,0.00667,-0.6,-125.172
2160,-3.04,0,-0.4,-126.331
2161,-3.05,0,-0.2,-127.49
2162,-3.03,0.00667,-0.2,-126.9105
2163,-3.05,0,-0.4,-128.0695
2164,-3.05,0,-0.4,-129.2285
2165,-3.04,0,-0.4,-129.808
2166,-3.04,0,-0.6,-130.3875
2167,-3.04,0,-0.6,-131.5465
2168,-3.04,0,-0.6,-132.126
2169,-3.06,0,-0.4,-132.7055
2170,-3.03,0,-0.6,-133.8645
2171,-3.04,0,-0.6,-133.285
2172,-3.04,0,-0.8,-134.444
2173,-3.03,0,-0.4,-135.603
2174,-3.04,0,-0.6,-136.1825
2175,-3.04,0,-0.6,-136.762
2176,-3.04,0,-0.6,-137.3415
2177,-3.04,0,-0.6,-137.921
2178,-3.05,0.00667,-0.4,-138.5005
2179,-3.04,0.00667,-0.4,-138.5005
2180,-3.04,0,-0.6,-139.08
2181,-3.03,0,-0.4,-139.6595
2182,-3.04,0.00667,-0.4,-139.6595
2183,-3.03,0,-0.4,-140.239
2184,-3.04,0,-0.2,-140.8185
2185,-3.05,0,-0.2,-140.8185
2186,-3.04,0,-0.4,-141.398
2187,-3.04,0,-0.4,-141.9775
2188,-3.04,0,-0.4,-142.557
2189,-3.04,0,-0.2,-142.557
2190,-3.03,0,-0.4,-143.716
2191,-3.04,0,-0.2,-143.716
2192,-3.04,0,-0.4,-144.2955
2193,-3.03,0,-0.2,-146.034
2194,-3.04,0,-0.2,-144.2955
2195,-3.03,0,0,-144.875
2196,-3.05,0,-0.2,-145.4545
2197,-3.03,0.00667,0,-146.6135
2198,-3.04,0,0,-146.034
2199,-3.04,0.00667,-0.2,-146.034
2200,-3.04,0.00667,-0.2,-146.6135
2201,-3.05,0,-0.2,-147.193
2202,-3.04,0,-0.2,-148.352
2203,-3.04,0,-0.2,-148.352
2204,-3.05,0.00667,-0.2,-147.7725
2205,-3.04,0,-0.2,-148.352
2206,-3.04,0,-0.2,-148.9315
2207,-3.04,0,0,-148.9315
2208,-3.04,0,0,-148.9315
2209,-3.04,0,0,-148.9315
2210,-3.05,0,-0.2,-148.9315
2211,-3.04,0,0,-148.9315
2212,-3.05,0,0,-148.352
2213,-3.04,0,0,-150.0905
2214,-3.04,0,0,-150.0905
2215,-3.04,0.00667,0,-150.0905
2216,-3.04,0,0,-150.0905
2217,-3.05,0,0,-150.0905
2218,-3.04,0,0,-150.0905
2219,-3.04,0,0,-150.0905
2220,-3.04,0,0,-150.0905
2221,-3.04,0.00667,0,-150.0905
2222,-3.03,0,0,-150.0905
2223,-3.04,0.00667,0,-149.511
2224,-3.04,0,0,-150.0905
2225,-3.04,0.00667,0,-150.0905
2226,-3.05,0,0,-149.511
2227,-3.04,0,0,-150.0905
2228,-3.04,0,0,-150.0905
2229,-3.04,0.00667,0.4,-150.0905
2230,-3.04,0,0.4,-150.0905
2231,-3.05,0,0.2,-148.9315
2232,-3.04,0.00667,0.2,-148.9315
2233,-3.05,0.00667,0.4,-150.0905
2234,-3.05,0.00667,0.4,-148.9315
2235,-3.04,0.00667,0.2,-148.352
2236,-3.06,0.00667,0,-148.9315
2237,-3.04,0,0.2,-148.9315
2238,-3.04,0.00667,0.2,-148.352
2239,-3.05,0.00667,0,-148.352
2240,-3.05,0,0.2,-146.6135
2241,-3.04,0,0,-147.193
2242,-3.05,0.00667,0.2,-147.7725
2243,-3.03,0,0.2,-147.193
2244,-3.04,0,0.2,-146.6135
2245,-3.04,0,0.2,-146.6135
2246,-3.04,0,0.2,-146.6135
2247,-3.05,0,0,-146.034
2248,-3.04,0.00667,0.2,-144.2955
2249,-3.04,0.00667,0.4,-144.2955
2250,-3.04,0,0.4,-143.716
2251,-3.04,0,0.4,-141.9775
2252,-3.04,0,0.2,-142.557
2253,-3.05,0.00667,0.2,-143.1365
2254,-3.04,0,0.2,-141.9775
2255,-3.03,0,0,-140.8185
2256,-3.04,0,0,-140.239
2257,-3.03,0,0,-139.6595
2258,-3.05,0.00667,0,-139.08
2259,-3.03,0.00667,0.2,-138.5005
2260,-3.03,0.00667,0,-138.5005
2261,-3.05,0,0.2,-137.921
2262,-3.03,0.00667,0,-136.1825
2263,-3.04,0.00667,0.2,-136.1825
2264,-3.05,0.00667,0,-136.1825
2265,-3.04,0.00667,0.2,-135.603
2266,-3.05,0.00667,0.2,-135.0235
2267,-3.04,0,0,-133.8645
2268,-3.05,0.00667,0.2,-133.285
2269,-3.03,0.00667,0,-132.126
2270,-3.04,0,0,-130.967
2271,-3.04,0.00667,0,-129.808
2272,-3.04,0,-0.2,-130.3875
2273,-3.04,0.00667,0,-130.967
2274,-3.05,0.00667,0,-129.2285
2275,-3.05,0.00667,0,-128.0695
2276,-3.04,0.00667,0,-127.49
2277,-3.05,0.00667,-0.2,-126.9105
2278,-3.04,0.00667,-0.4,-125.7515
2279,-3.04,0.00667,-0.2,-124.5925
2280,-3.05,0.00667,-0.2,-124.013
2281,-3.04,0,-0.4,-123.4335
2282,-3.05,0.00667,-0.4,-122.854
2283,-3.04,0.00667,0,-121.695
2284,-3.05,0.00667,-0.2,-121.1155
2285,-3.05,0.00667,-0.2,-119.9565
2286,-3.06,0.00667,-0.2,-118.7975
2287,-3.05,0,0,-117.6385
2288,-3.06,0.00667,0,-116.4795
2289,-3.04,0.00667,-0.2,-115.3205
2290,-3.06,0.00667,-0.2,-114.741
2291,-3.05,0.00667,-0.2,-112.423
2292,-3.05,0.00667,-0.2,-113.0025
2293,-3.05,0.00667,0,-111.8435
2294,-3.05,0.00667,0,-110.6845
2295,-3.06,0.00667,0,-109.5255
2296,-3.05,0.00667,0,-108.3665
2297,-3.03,0.00667,0,-107.787
2298,-3.05,0.00667,-0.2,-106.0485
2299,-3.04,0.00667,0,-105.469
2300,-3.06,0.00667,0,-104.31
2301,-3.06,0.00667,0,-102.5715
2302,-3.05,0.00667,0,-101.4125
2303,-3.05,0.00667,0.2,-101.4125
2304,-3.05,0.01334,0.2,-100.2535
2305,-3.05,0.00667,0,-99.674
2306,-3.04,0.00667,0.2,-97.9355
2307,-3.05,0.00667,0.2,-97.356
2308,-3.04,0.00667,0,-95.6175
2309,-3.06,0.00667,0,-95.038
2310,-3.05,0.00667,0,-93.87901
2311,-3.05,0.00667,0,-92.1405
2312,-3.06,0.00667,0,-91.561
2313,-3.05,0.00667,0,-90.98151
2314,-3.06,0.00667,0,-89.243
2315,-3.06,0.00667,0,-87.5045
2316,-3.04,0.00667,0,-86.925
2317,-3.05,0.01334,0,-86.925
2318,-3.05,0.00667,0,-85.1865
2319,-3.06,0.00667,0,-84.607
2320,-3.06,0.00667,-0.2,-84.0275
2321,-3.05,0.00667,0,-82.289
2322,-3.05,0.00667,0,-80.5505
2323,-3.05,0.00667,-0.2,-78.812
2324,-3.05,0.00667,-0.2,-78.812
2325,-3.06,0.01334,-0.4,-77.0735
2326,-3.06,0.00667,-0.2,-75.335
2327,-3.05,0.00667,-0.2,-74.176
2328,-3.06,0.00667,-0.2,-73.5965
2329,-3.05,0.00667,-0.2,-73.01701
2330,-3.06,0.00667,-0.2,-70.69901
2331,-3.06,0.00667,-0.4,-68.381
2332,-3.05,0.00667,-0.4,-69.54
2333,-3.05,0.00667,-0.4,-68.381
2334,-3.06,0.00667,-0.4,-67.222
2335,-3.05,0.00667,-0.4,-65.48351
2336,-3.06,0.00667,-0.4,-64.904
2337,-3.06,0.00667,-0.2,-63.1655
2338,-3.05,0.00667,-0.2,-61.427
2339,-3.06,0.00667,0,-60.268
2340,-3.05,0.00667,0,-58.5295
2341,-3.05,0.00667,0,-57.95
2342,-3.06,0.00667,0,-57.3705
2343,-3.05,0.00667,-0.4,-56.2115
2344,-3.06,0.00667,-0.4,-55.0525
2345,-3.05,0.00667,-0.4,-53.8935
2346,-3.06,0.00667,-0.2,-52.7345
2347,-3.06,0.00667,0,-52.155
2348,-3.06,0.00667,-0.2,-50.996
2349,-3.06,0.00667,-0.2,-49.2575
2350,-3.06,0.00667,-0.4,-48.0985
2351,-3.05,0.00667,-0.2,-46.36
2352,-3.06,0.00667,-0.2,-46.9395
2353,-3.06,0.00667,-0.2,-45.7805
2354,-3.04,0.00667,-0.4,-43.4625
2355,-3.05,0.00667,-0.2,-42.883
2356,-3.06,0.00667,0,-41.724
2357,-3.06,0.00667,0,-40.565
2358,-3.06,0.00667,0,-38.8265
2359,-3.06,0.00667,0,-38.247
2360,-3.07,0.00667,0,-37.088
2361,-3.05,0.00667,-0.4,-36.5085
2362,-3.05,0.00667,-0.4,-35.3495
2363,-3.06,0.00667,-0.6,-34.77
2364,-3.03,0.00667,-0.2,-33.0315
2365,-3.06,0.00667,0,-33.0315
2366,-3.05,0.00667,-0.2,-31.293
2367,-3.06,0.00667,-0.2,-29.5545
2368,-3.06,0.00667,-0.2,-29.5545
2369,-3.07,0.00667,0,-28.3955
2370,-3.07,0.00667,-0.2,-27.816
